2021-07-22 15:35:39 startup archives install
2021-07-22 15:36:13 status config-files locales:all 2.23-0ubuntu3
2021-07-22 15:36:13 status not-installed locales:all <none>
2021-07-22 15:36:13 status installed tzdata:all 2016d-0ubuntu0.16.04
2021-07-22 15:36:13 remove tzdata:all 2016d-0ubuntu0.16.04 <none>
2021-07-22 15:36:13 status half-configured tzdata:all 2016d-0ubuntu0.16.04
2021-07-22 15:36:13 status half-installed tzdata:all 2016d-0ubuntu0.16.04
2021-07-22 15:36:13 status config-files tzdata:all 2016d-0ubuntu0.16.04
2021-07-22 15:36:13 purge tzdata:all 2016d-0ubuntu0.16.04 <none>
2021-07-22 15:36:13 status config-files tzdata:all 2016d-0ubuntu0.16.04
2021-07-22 15:36:13 status config-files tzdata:all 2016d-0ubuntu0.16.04
2021-07-22 15:36:13 status config-files tzdata:all 2016d-0ubuntu0.16.04
2021-07-22 15:36:13 status config-files tzdata:all 2016d-0ubuntu0.16.04
2021-07-22 15:36:13 status config-files tzdata:all 2016d-0ubuntu0.16.04
2021-07-22 15:36:13 status not-installed tzdata:all <none>
2021-07-22 15:36:24 startup archives unpack
2021-07-22 15:36:24 upgrade ubuntu-keyring:all 2012.05.19 2012.05.19.1
2021-07-22 15:36:24 status half-configured ubuntu-keyring:all 2012.05.19
2021-07-22 15:36:24 status unpacked ubuntu-keyring:all 2012.05.19
2021-07-22 15:36:24 status half-installed ubuntu-keyring:all 2012.05.19
2021-07-22 15:36:24 status half-installed ubuntu-keyring:all 2012.05.19
2021-07-22 15:36:24 status unpacked ubuntu-keyring:all 2012.05.19.1
2021-07-22 15:36:24 status unpacked ubuntu-keyring:all 2012.05.19.1
2021-07-22 15:36:24 startup packages configure
2021-07-22 15:36:24 configure ubuntu-keyring:all 2012.05.19.1 <none>
2021-07-22 15:36:24 status unpacked ubuntu-keyring:all 2012.05.19.1
2021-07-22 15:36:24 status half-configured ubuntu-keyring:all 2012.05.19.1
2021-07-22 15:36:24 status installed ubuntu-keyring:all 2012.05.19.1
2021-07-22 15:36:24 startup packages configure
2021-07-22 15:36:27 startup archives unpack
2021-07-22 15:36:28 upgrade base-files:amd64 9.4ubuntu4 9.4ubuntu4.13
2021-07-22 15:36:28 status half-configured base-files:amd64 9.4ubuntu4
2021-07-22 15:36:28 status unpacked base-files:amd64 9.4ubuntu4
2021-07-22 15:36:28 status half-installed base-files:amd64 9.4ubuntu4
2021-07-22 15:36:28 status half-installed base-files:amd64 9.4ubuntu4
2021-07-22 15:36:28 status unpacked base-files:amd64 9.4ubuntu4.13
2021-07-22 15:36:28 status unpacked base-files:amd64 9.4ubuntu4.13
2021-07-22 15:36:28 startup packages configure
2021-07-22 15:36:28 configure base-files:amd64 9.4ubuntu4.13 <none>
2021-07-22 15:36:28 status unpacked base-files:amd64 9.4ubuntu4.13
2021-07-22 15:36:28 status unpacked base-files:amd64 9.4ubuntu4.13
2021-07-22 15:36:28 status unpacked base-files:amd64 9.4ubuntu4.13
2021-07-22 15:36:28 status unpacked base-files:amd64 9.4ubuntu4.13
2021-07-22 15:36:28 status unpacked base-files:amd64 9.4ubuntu4.13
2021-07-22 15:36:28 status unpacked base-files:amd64 9.4ubuntu4.13
2021-07-22 15:36:28 status unpacked base-files:amd64 9.4ubuntu4.13
2021-07-22 15:36:28 status unpacked base-files:amd64 9.4ubuntu4.13
2021-07-22 15:36:28 status unpacked base-files:amd64 9.4ubuntu4.13
2021-07-22 15:36:28 status unpacked base-files:amd64 9.4ubuntu4.13
2021-07-22 15:36:28 status unpacked base-files:amd64 9.4ubuntu4.13
2021-07-22 15:36:28 status unpacked base-files:amd64 9.4ubuntu4.13
2021-07-22 15:36:28 status half-configured base-files:amd64 9.4ubuntu4.13
2021-07-22 15:36:28 status installed base-files:amd64 9.4ubuntu4.13
2021-07-22 15:36:28 startup archives unpack
2021-07-22 15:36:28 upgrade bash:amd64 4.3-14ubuntu1 4.3-14ubuntu1.4
2021-07-22 15:36:28 status half-configured bash:amd64 4.3-14ubuntu1
2021-07-22 15:36:28 status unpacked bash:amd64 4.3-14ubuntu1
2021-07-22 15:36:28 status half-installed bash:amd64 4.3-14ubuntu1
2021-07-22 15:36:28 status half-installed bash:amd64 4.3-14ubuntu1
2021-07-22 15:36:28 status unpacked bash:amd64 4.3-14ubuntu1.4
2021-07-22 15:36:28 status unpacked bash:amd64 4.3-14ubuntu1.4
2021-07-22 15:36:28 startup packages configure
2021-07-22 15:36:28 configure bash:amd64 4.3-14ubuntu1.4 <none>
2021-07-22 15:36:28 status unpacked bash:amd64 4.3-14ubuntu1.4
2021-07-22 15:36:28 status unpacked bash:amd64 4.3-14ubuntu1.4
2021-07-22 15:36:28 status unpacked bash:amd64 4.3-14ubuntu1.4
2021-07-22 15:36:28 status unpacked bash:amd64 4.3-14ubuntu1.4
2021-07-22 15:36:28 status unpacked bash:amd64 4.3-14ubuntu1.4
2021-07-22 15:36:28 status half-configured bash:amd64 4.3-14ubuntu1.4
2021-07-22 15:36:28 status installed bash:amd64 4.3-14ubuntu1.4
2021-07-22 15:36:28 startup archives unpack
2021-07-22 15:36:28 upgrade bsdutils:amd64 1:2.27.1-6ubuntu3 1:2.27.1-6ubuntu3.10
2021-07-22 15:36:28 status half-configured bsdutils:amd64 1:2.27.1-6ubuntu3
2021-07-22 15:36:28 status unpacked bsdutils:amd64 1:2.27.1-6ubuntu3
2021-07-22 15:36:28 status half-installed bsdutils:amd64 1:2.27.1-6ubuntu3
2021-07-22 15:36:28 status half-installed bsdutils:amd64 1:2.27.1-6ubuntu3
2021-07-22 15:36:28 status unpacked bsdutils:amd64 1:2.27.1-6ubuntu3.10
2021-07-22 15:36:28 status unpacked bsdutils:amd64 1:2.27.1-6ubuntu3.10
2021-07-22 15:36:28 startup packages configure
2021-07-22 15:36:28 configure bsdutils:amd64 1:2.27.1-6ubuntu3.10 <none>
2021-07-22 15:36:28 status unpacked bsdutils:amd64 1:2.27.1-6ubuntu3.10
2021-07-22 15:36:28 status half-configured bsdutils:amd64 1:2.27.1-6ubuntu3.10
2021-07-22 15:36:28 status installed bsdutils:amd64 1:2.27.1-6ubuntu3.10
2021-07-22 15:36:28 startup archives unpack
2021-07-22 15:36:28 upgrade coreutils:amd64 8.25-2ubuntu2 8.25-2ubuntu3~16.04
2021-07-22 15:36:28 status half-configured coreutils:amd64 8.25-2ubuntu2
2021-07-22 15:36:28 status unpacked coreutils:amd64 8.25-2ubuntu2
2021-07-22 15:36:28 status half-installed coreutils:amd64 8.25-2ubuntu2
2021-07-22 15:36:29 status half-installed coreutils:amd64 8.25-2ubuntu2
2021-07-22 15:36:29 status unpacked coreutils:amd64 8.25-2ubuntu3~16.04
2021-07-22 15:36:29 status unpacked coreutils:amd64 8.25-2ubuntu3~16.04
2021-07-22 15:36:29 startup packages configure
2021-07-22 15:36:29 configure coreutils:amd64 8.25-2ubuntu3~16.04 <none>
2021-07-22 15:36:29 status unpacked coreutils:amd64 8.25-2ubuntu3~16.04
2021-07-22 15:36:29 status half-configured coreutils:amd64 8.25-2ubuntu3~16.04
2021-07-22 15:36:29 status installed coreutils:amd64 8.25-2ubuntu3~16.04
2021-07-22 15:36:29 startup archives unpack
2021-07-22 15:36:29 upgrade libc6:amd64 2.23-0ubuntu3 2.23-0ubuntu11.3
2021-07-22 15:36:29 status triggers-pending libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:29 status half-configured libc6:amd64 2.23-0ubuntu3
2021-07-22 15:36:29 status unpacked libc6:amd64 2.23-0ubuntu3
2021-07-22 15:36:29 status half-installed libc6:amd64 2.23-0ubuntu3
2021-07-22 15:36:30 status half-installed libc6:amd64 2.23-0ubuntu3
2021-07-22 15:36:30 status unpacked libc6:amd64 2.23-0ubuntu11.3
2021-07-22 15:36:30 status unpacked libc6:amd64 2.23-0ubuntu11.3
2021-07-22 15:36:30 startup packages configure
2021-07-22 15:36:30 configure libc6:amd64 2.23-0ubuntu11.3 <none>
2021-07-22 15:36:30 status unpacked libc6:amd64 2.23-0ubuntu11.3
2021-07-22 15:36:30 status unpacked libc6:amd64 2.23-0ubuntu11.3
2021-07-22 15:36:30 status half-configured libc6:amd64 2.23-0ubuntu11.3
2021-07-22 15:36:30 status installed libc6:amd64 2.23-0ubuntu11.3
2021-07-22 15:36:30 trigproc libc-bin:amd64 2.23-0ubuntu3 <none>
2021-07-22 15:36:30 status half-configured libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:30 status installed libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:30 startup archives unpack
2021-07-22 15:36:30 upgrade e2fslibs:amd64 1.42.13-1ubuntu1 1.42.13-1ubuntu1.2
2021-07-22 15:36:30 status triggers-pending libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:30 status half-configured e2fslibs:amd64 1.42.13-1ubuntu1
2021-07-22 15:36:30 status unpacked e2fslibs:amd64 1.42.13-1ubuntu1
2021-07-22 15:36:30 status half-installed e2fslibs:amd64 1.42.13-1ubuntu1
2021-07-22 15:36:30 status half-installed e2fslibs:amd64 1.42.13-1ubuntu1
2021-07-22 15:36:30 status unpacked e2fslibs:amd64 1.42.13-1ubuntu1.2
2021-07-22 15:36:30 status unpacked e2fslibs:amd64 1.42.13-1ubuntu1.2
2021-07-22 15:36:30 trigproc libc-bin:amd64 2.23-0ubuntu3 <none>
2021-07-22 15:36:30 status half-configured libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:30 status installed libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:30 startup packages configure
2021-07-22 15:36:30 configure e2fslibs:amd64 1.42.13-1ubuntu1.2 <none>
2021-07-22 15:36:30 status triggers-pending libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:30 status unpacked e2fslibs:amd64 1.42.13-1ubuntu1.2
2021-07-22 15:36:30 status half-configured e2fslibs:amd64 1.42.13-1ubuntu1.2
2021-07-22 15:36:30 status installed e2fslibs:amd64 1.42.13-1ubuntu1.2
2021-07-22 15:36:30 trigproc libc-bin:amd64 2.23-0ubuntu3 <none>
2021-07-22 15:36:30 status half-configured libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:30 status installed libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:30 startup archives unpack
2021-07-22 15:36:30 upgrade e2fsprogs:amd64 1.42.13-1ubuntu1 1.42.13-1ubuntu1.2
2021-07-22 15:36:30 status half-configured e2fsprogs:amd64 1.42.13-1ubuntu1
2021-07-22 15:36:30 status unpacked e2fsprogs:amd64 1.42.13-1ubuntu1
2021-07-22 15:36:30 status half-installed e2fsprogs:amd64 1.42.13-1ubuntu1
2021-07-22 15:36:30 status half-installed e2fsprogs:amd64 1.42.13-1ubuntu1
2021-07-22 15:36:30 status unpacked e2fsprogs:amd64 1.42.13-1ubuntu1.2
2021-07-22 15:36:30 status unpacked e2fsprogs:amd64 1.42.13-1ubuntu1.2
2021-07-22 15:36:30 startup packages configure
2021-07-22 15:36:30 configure e2fsprogs:amd64 1.42.13-1ubuntu1.2 <none>
2021-07-22 15:36:30 status unpacked e2fsprogs:amd64 1.42.13-1ubuntu1.2
2021-07-22 15:36:30 status unpacked e2fsprogs:amd64 1.42.13-1ubuntu1.2
2021-07-22 15:36:30 status half-configured e2fsprogs:amd64 1.42.13-1ubuntu1.2
2021-07-22 15:36:30 status installed e2fsprogs:amd64 1.42.13-1ubuntu1.2
2021-07-22 15:36:30 startup archives unpack
2021-07-22 15:36:30 upgrade grep:amd64 2.24-1 2.25-1~16.04.1
2021-07-22 15:36:30 status half-configured grep:amd64 2.24-1
2021-07-22 15:36:30 status unpacked grep:amd64 2.24-1
2021-07-22 15:36:30 status half-installed grep:amd64 2.24-1
2021-07-22 15:36:31 status half-installed grep:amd64 2.24-1
2021-07-22 15:36:31 status unpacked grep:amd64 2.25-1~16.04.1
2021-07-22 15:36:31 status unpacked grep:amd64 2.25-1~16.04.1
2021-07-22 15:36:31 startup packages configure
2021-07-22 15:36:31 configure grep:amd64 2.25-1~16.04.1 <none>
2021-07-22 15:36:31 status unpacked grep:amd64 2.25-1~16.04.1
2021-07-22 15:36:31 status half-configured grep:amd64 2.25-1~16.04.1
2021-07-22 15:36:31 status installed grep:amd64 2.25-1~16.04.1
2021-07-22 15:36:31 startup archives unpack
2021-07-22 15:36:31 upgrade perl-base:amd64 5.22.1-9 5.22.1-9ubuntu0.9
2021-07-22 15:36:31 status half-configured perl-base:amd64 5.22.1-9
2021-07-22 15:36:31 status unpacked perl-base:amd64 5.22.1-9
2021-07-22 15:36:31 status half-installed perl-base:amd64 5.22.1-9
2021-07-22 15:36:31 status half-installed perl-base:amd64 5.22.1-9
2021-07-22 15:36:31 status unpacked perl-base:amd64 5.22.1-9ubuntu0.9
2021-07-22 15:36:31 status unpacked perl-base:amd64 5.22.1-9ubuntu0.9
2021-07-22 15:36:31 startup packages configure
2021-07-22 15:36:31 configure perl-base:amd64 5.22.1-9ubuntu0.9 <none>
2021-07-22 15:36:31 status unpacked perl-base:amd64 5.22.1-9ubuntu0.9
2021-07-22 15:36:31 status half-configured perl-base:amd64 5.22.1-9ubuntu0.9
2021-07-22 15:36:31 status installed perl-base:amd64 5.22.1-9ubuntu0.9
2021-07-22 15:36:31 startup archives unpack
2021-07-22 15:36:31 upgrade init-system-helpers:all 1.29ubuntu1 1.29ubuntu4
2021-07-22 15:36:31 status half-configured init-system-helpers:all 1.29ubuntu1
2021-07-22 15:36:31 status unpacked init-system-helpers:all 1.29ubuntu1
2021-07-22 15:36:31 status half-installed init-system-helpers:all 1.29ubuntu1
2021-07-22 15:36:31 status half-installed init-system-helpers:all 1.29ubuntu1
2021-07-22 15:36:31 status unpacked init-system-helpers:all 1.29ubuntu4
2021-07-22 15:36:31 status unpacked init-system-helpers:all 1.29ubuntu4
2021-07-22 15:36:31 startup packages configure
2021-07-22 15:36:31 configure init-system-helpers:all 1.29ubuntu4 <none>
2021-07-22 15:36:31 status unpacked init-system-helpers:all 1.29ubuntu4
2021-07-22 15:36:31 status half-configured init-system-helpers:all 1.29ubuntu4
2021-07-22 15:36:31 status installed init-system-helpers:all 1.29ubuntu4
2021-07-22 15:36:31 startup archives unpack
2021-07-22 15:36:31 upgrade init:amd64 1.29ubuntu1 1.29ubuntu4
2021-07-22 15:36:31 status half-configured init:amd64 1.29ubuntu1
2021-07-22 15:36:31 status unpacked init:amd64 1.29ubuntu1
2021-07-22 15:36:31 status half-installed init:amd64 1.29ubuntu1
2021-07-22 15:36:31 status half-installed init:amd64 1.29ubuntu1
2021-07-22 15:36:31 status unpacked init:amd64 1.29ubuntu4
2021-07-22 15:36:31 status unpacked init:amd64 1.29ubuntu4
2021-07-22 15:36:31 startup packages configure
2021-07-22 15:36:31 configure init:amd64 1.29ubuntu4 <none>
2021-07-22 15:36:31 status unpacked init:amd64 1.29ubuntu4
2021-07-22 15:36:31 status half-configured init:amd64 1.29ubuntu4
2021-07-22 15:36:31 status installed init:amd64 1.29ubuntu4
2021-07-22 15:36:31 startup archives unpack
2021-07-22 15:36:31 upgrade login:amd64 1:4.2-3.1ubuntu5 1:4.2-3.1ubuntu5.4
2021-07-22 15:36:31 status half-configured login:amd64 1:4.2-3.1ubuntu5
2021-07-22 15:36:31 status unpacked login:amd64 1:4.2-3.1ubuntu5
2021-07-22 15:36:31 status half-installed login:amd64 1:4.2-3.1ubuntu5
2021-07-22 15:36:31 status half-installed login:amd64 1:4.2-3.1ubuntu5
2021-07-22 15:36:31 status unpacked login:amd64 1:4.2-3.1ubuntu5.4
2021-07-22 15:36:31 status unpacked login:amd64 1:4.2-3.1ubuntu5.4
2021-07-22 15:36:31 startup packages configure
2021-07-22 15:36:31 configure login:amd64 1:4.2-3.1ubuntu5.4 <none>
2021-07-22 15:36:31 status unpacked login:amd64 1:4.2-3.1ubuntu5.4
2021-07-22 15:36:31 status unpacked login:amd64 1:4.2-3.1ubuntu5.4
2021-07-22 15:36:31 status unpacked login:amd64 1:4.2-3.1ubuntu5.4
2021-07-22 15:36:31 status unpacked login:amd64 1:4.2-3.1ubuntu5.4
2021-07-22 15:36:31 status unpacked login:amd64 1:4.2-3.1ubuntu5.4
2021-07-22 15:36:31 status half-configured login:amd64 1:4.2-3.1ubuntu5.4
2021-07-22 15:36:31 status installed login:amd64 1:4.2-3.1ubuntu5.4
2021-07-22 15:36:31 startup archives unpack
2021-07-22 15:36:31 upgrade libsystemd0:amd64 229-4ubuntu4 229-4ubuntu21.31
2021-07-22 15:36:31 status triggers-pending libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:31 status half-configured libsystemd0:amd64 229-4ubuntu4
2021-07-22 15:36:31 status unpacked libsystemd0:amd64 229-4ubuntu4
2021-07-22 15:36:31 status half-installed libsystemd0:amd64 229-4ubuntu4
2021-07-22 15:36:31 status half-installed libsystemd0:amd64 229-4ubuntu4
2021-07-22 15:36:31 status unpacked libsystemd0:amd64 229-4ubuntu21.31
2021-07-22 15:36:31 status unpacked libsystemd0:amd64 229-4ubuntu21.31
2021-07-22 15:36:31 trigproc libc-bin:amd64 2.23-0ubuntu3 <none>
2021-07-22 15:36:31 status half-configured libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:31 status installed libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:31 startup packages configure
2021-07-22 15:36:31 configure libsystemd0:amd64 229-4ubuntu21.31 <none>
2021-07-22 15:36:31 status triggers-pending libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:31 status unpacked libsystemd0:amd64 229-4ubuntu21.31
2021-07-22 15:36:31 status half-configured libsystemd0:amd64 229-4ubuntu21.31
2021-07-22 15:36:31 status installed libsystemd0:amd64 229-4ubuntu21.31
2021-07-22 15:36:31 trigproc libc-bin:amd64 2.23-0ubuntu3 <none>
2021-07-22 15:36:31 status half-configured libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:31 status installed libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:31 startup archives unpack
2021-07-22 15:36:31 upgrade systemd:amd64 229-4ubuntu4 229-4ubuntu21.31
2021-07-22 15:36:31 status half-configured systemd:amd64 229-4ubuntu4
2021-07-22 15:36:31 status unpacked systemd:amd64 229-4ubuntu4
2021-07-22 15:36:31 status half-installed systemd:amd64 229-4ubuntu4
2021-07-22 15:36:33 status half-installed systemd:amd64 229-4ubuntu4
2021-07-22 15:36:33 status unpacked systemd:amd64 229-4ubuntu21.31
2021-07-22 15:36:33 status unpacked systemd:amd64 229-4ubuntu21.31
2021-07-22 15:36:33 startup packages configure
2021-07-22 15:36:33 configure systemd:amd64 229-4ubuntu21.31 <none>
2021-07-22 15:36:33 status unpacked systemd:amd64 229-4ubuntu21.31
2021-07-22 15:36:33 status unpacked systemd:amd64 229-4ubuntu21.31
2021-07-22 15:36:33 status unpacked systemd:amd64 229-4ubuntu21.31
2021-07-22 15:36:33 status unpacked systemd:amd64 229-4ubuntu21.31
2021-07-22 15:36:33 status unpacked systemd:amd64 229-4ubuntu21.31
2021-07-22 15:36:33 status unpacked systemd:amd64 229-4ubuntu21.31
2021-07-22 15:36:33 status unpacked systemd:amd64 229-4ubuntu21.31
2021-07-22 15:36:33 status unpacked systemd:amd64 229-4ubuntu21.31
2021-07-22 15:36:33 status unpacked systemd:amd64 229-4ubuntu21.31
2021-07-22 15:36:33 status unpacked systemd:amd64 229-4ubuntu21.31
2021-07-22 15:36:33 status unpacked systemd:amd64 229-4ubuntu21.31
2021-07-22 15:36:33 status unpacked systemd:amd64 229-4ubuntu21.31
2021-07-22 15:36:33 status unpacked systemd:amd64 229-4ubuntu21.31
2021-07-22 15:36:33 status unpacked systemd:amd64 229-4ubuntu21.31
2021-07-22 15:36:33 status unpacked systemd:amd64 229-4ubuntu21.31
2021-07-22 15:36:33 status unpacked systemd:amd64 229-4ubuntu21.31
2021-07-22 15:36:33 status unpacked systemd:amd64 229-4ubuntu21.31
2021-07-22 15:36:33 status half-configured systemd:amd64 229-4ubuntu21.31
2021-07-22 15:36:33 status installed systemd:amd64 229-4ubuntu21.31
2021-07-22 15:36:33 startup archives unpack
2021-07-22 15:36:33 upgrade libapparmor1:amd64 2.10.95-0ubuntu2 2.10.95-0ubuntu2.11
2021-07-22 15:36:33 status triggers-pending libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:33 status half-configured libapparmor1:amd64 2.10.95-0ubuntu2
2021-07-22 15:36:33 status unpacked libapparmor1:amd64 2.10.95-0ubuntu2
2021-07-22 15:36:33 status half-installed libapparmor1:amd64 2.10.95-0ubuntu2
2021-07-22 15:36:33 status half-installed libapparmor1:amd64 2.10.95-0ubuntu2
2021-07-22 15:36:33 status unpacked libapparmor1:amd64 2.10.95-0ubuntu2.11
2021-07-22 15:36:33 status unpacked libapparmor1:amd64 2.10.95-0ubuntu2.11
2021-07-22 15:36:33 trigproc libc-bin:amd64 2.23-0ubuntu3 <none>
2021-07-22 15:36:33 status half-configured libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:33 status installed libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:33 startup packages configure
2021-07-22 15:36:33 configure libapparmor1:amd64 2.10.95-0ubuntu2.11 <none>
2021-07-22 15:36:33 status triggers-pending libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:33 status unpacked libapparmor1:amd64 2.10.95-0ubuntu2.11
2021-07-22 15:36:33 status half-configured libapparmor1:amd64 2.10.95-0ubuntu2.11
2021-07-22 15:36:33 status installed libapparmor1:amd64 2.10.95-0ubuntu2.11
2021-07-22 15:36:33 trigproc libc-bin:amd64 2.23-0ubuntu3 <none>
2021-07-22 15:36:33 status half-configured libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:33 status installed libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:33 startup archives unpack
2021-07-22 15:36:33 upgrade libaudit-common:all 1:2.4.5-1ubuntu2 1:2.4.5-1ubuntu2.1
2021-07-22 15:36:33 status half-configured libaudit-common:all 1:2.4.5-1ubuntu2
2021-07-22 15:36:33 status unpacked libaudit-common:all 1:2.4.5-1ubuntu2
2021-07-22 15:36:33 status half-installed libaudit-common:all 1:2.4.5-1ubuntu2
2021-07-22 15:36:33 status half-installed libaudit-common:all 1:2.4.5-1ubuntu2
2021-07-22 15:36:33 status unpacked libaudit-common:all 1:2.4.5-1ubuntu2.1
2021-07-22 15:36:33 status unpacked libaudit-common:all 1:2.4.5-1ubuntu2.1
2021-07-22 15:36:33 startup packages configure
2021-07-22 15:36:33 configure libaudit-common:all 1:2.4.5-1ubuntu2.1 <none>
2021-07-22 15:36:33 status unpacked libaudit-common:all 1:2.4.5-1ubuntu2.1
2021-07-22 15:36:33 status unpacked libaudit-common:all 1:2.4.5-1ubuntu2.1
2021-07-22 15:36:33 status half-configured libaudit-common:all 1:2.4.5-1ubuntu2.1
2021-07-22 15:36:33 status installed libaudit-common:all 1:2.4.5-1ubuntu2.1
2021-07-22 15:36:33 startup archives unpack
2021-07-22 15:36:33 upgrade libaudit1:amd64 1:2.4.5-1ubuntu2 1:2.4.5-1ubuntu2.1
2021-07-22 15:36:33 status triggers-pending libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:33 status half-configured libaudit1:amd64 1:2.4.5-1ubuntu2
2021-07-22 15:36:33 status unpacked libaudit1:amd64 1:2.4.5-1ubuntu2
2021-07-22 15:36:33 status half-installed libaudit1:amd64 1:2.4.5-1ubuntu2
2021-07-22 15:36:33 status half-installed libaudit1:amd64 1:2.4.5-1ubuntu2
2021-07-22 15:36:33 status unpacked libaudit1:amd64 1:2.4.5-1ubuntu2.1
2021-07-22 15:36:33 status unpacked libaudit1:amd64 1:2.4.5-1ubuntu2.1
2021-07-22 15:36:33 trigproc libc-bin:amd64 2.23-0ubuntu3 <none>
2021-07-22 15:36:33 status half-configured libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:33 status installed libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:33 startup packages configure
2021-07-22 15:36:33 configure libaudit1:amd64 1:2.4.5-1ubuntu2.1 <none>
2021-07-22 15:36:33 status triggers-pending libc-bin:amd64 2.23-0ubuntu3
2021-07-22 15:36:33 status unpacked libaudit1:amd64 1:2.4.5-1ubuntu2.1
2021-07-22 15:36:33 status half-configured libaudit1:amd64 1:2.4.5-1ubuntu2.1
